0.007429,0.046246,0.086111,0.023263,0.250635,0.073265,0.080678,0.366283,0.066090
0.039570,0.582292,0.100513,0.055305,0.029994,0.042447,0.013261,0.052183,0.084434
0.061389,0.148702,0.051419,0.008381,0.058491,0.100596,0.502890,0.037794,0.030339
0.115629,0.035314,0.006885,0.013455,0.242661,0.016071,0.194081,0.110730,0.265174
0.109054,0.213344,0.239583,0.063594,0.043661,0.020434,0.079409,0.043675,0.187246
0.101336,0.004719,0.011121,0.582376,0.097091,0.063851,0.050414,0.075392,0.013700
0.023507,0.029243,0.066437,0.173115,0.036675,0.090323,0.042951,0.231540,0.306210
0.041269,0.102707,0.004318,0.037895,0.084478,0.217049,0.274302,0.022246,0.215737
0.016206,0.022744,0.351675,0.096686,0.023560,0.012803,0.343727,0.082800,0.049798
0.257303,0.003936,0.065983,0.050866,0.078226,0.368386,0.119527,0.040292,0.015482
0.061845,0.059153,0.304616,0.025202,0.065458,0.392745,0.016736,0.013493,0.060751
0.043420,0.061252,0.029131,0.145215,0.009204,0.074839,0.050975,0.531037,0.054928
0.056556,0.054377,0.217854,0.052228,0.529627,0.077081,0.003453,0.003648,0.005176
0.006073,0.093916,0.013537,0.022131,0.050965,0.090467,0.068254,0.418337,0.236320
0.030795,0.068322,0.262955,0.382699,0.057803,0.021331,0.013828,0.139860,0.022407
0.003811,0.104893,0.069892,0.220288,0.025740,0.015627,0.549143,0.004075,0.006532
0.017555,0.013109,0.029452,0.301443,0.161758,0.152078,0.193010,0.128750,0.002846
0.168185,0.065671,0.357150,0.200888,0.010441,0.048984,0.047121,0.037379,0.064181
0.049757,0.233932,0.051093,0.177981,0.041498,0.130548,0.016479,0.257495,0.041217
0.082470,0.048433,0.156424,0.035759,0.060197,0.005412,0.277986,0.290125,0.043195
0.064158,0.235201,0.014996,0.275528,0.241786,0.034798,0.091740,0.022797,0.018996
0.173552,0.179447,0.131207,0.050373,0.026614,0.314403,0.035826,0.072939,0.015640
0.091998,0.300670,0.039067,0.014908,0.029488,0.063058,0.281058,0.044255,0.135500
0.105351,0.228109,0.079133,0.065207,0.031665,0.144282,0.013364,0.027582,0.305307
0.446952,0.067053,0.127801,0.122585,0.047325,0.070295,0.059510,0.017868,0.040612
0.280708,0.094974,0.041759,0.248280,0.042580,0.030324,0.159868,0.063892,0.037614
0.128366,0.070678,0.285581,0.076763,0.054866,0.057665,0.052099,0.224814,0.049167
0.107854,0.231680,0.165606,0.043592,0.047039,0.055584,0.120718,0.183007,0.044920
0.229674,0.046095,0.065367,0.206007,0.095104,0.197111,0.026993,0.070986,0.062664
0.207736,0.060166,0.110033,0.091410,0.087495,0.067447,0.145639,0.196044,0.034030
0.119715,0.027941,0.085426,0.072577,0.373650,0.078605,0.109294,0.057978,0.074814
0.190559,0.035214,0.061052,0.051499,0.052886,0.091384,0.111748,0.147036,0.258623
0.101423,0.085837,0.206538,0.096733,0.108726,0.194931,0.049226,0.077740,0.078845
0.078069,0.043516,0.046826,0.249541,0.231703,0.046110,0.036110,0.201322,0.066802
0.079306,0.093721,0.053666,0.082739,0.084166,0.118312,0.267947,0.154369,0.065774
0.272665,0.229291,0.056607,0.083536,0.032786,0.045265,0.085493,0.076108,0.118249
0.151337,0.270566,0.054205,0.307553,0.014408,0.041663,0.039299,0.045416,0.075553
0.257643,0.058456,0.029798,0.037245,0.025287,0.266862,0.063472,0.107929,0.153307
0.080058,0.018829,0.537733,0.018597,0.040415,0.137850,0.050345,0.080176,0.035998
0.044145,0.117367,0.045039,0.119273,0.048312,0.063411,0.145013,0.335505,0.081936
0.084164,0.048367,0.259476,0.054793,0.139417,0.053765,0.228470,0.087247,0.044301
0.382128,0.085625,0.007886,0.075376,0.048652,0.113262,0.209896,0.028911,0.048264
0.050655,0.118790,0.098557,0.391223,0.047192,0.031778,0.141391,0.066902,0.053512
0.045915,0.160543,0.196727,0.162282,0.200132,0.038983,0.063414,0.063180,0.068824
0.067760,0.277909,0.051708,0.111909,0.117393,0.127749,0.051204,0.082181,0.112187
0.040907,0.043061,0.377955,0.030080,0.040466,0.093835,0.117200,0.043248,0.213249
0.045701,0.166176,0.032583,0.042742,0.068379,0.388317,0.088811,0.067134,0.100156
0.066877,0.058440,0.067003,0.208464,0.050556,0.253663,0.061907,0.176214,0.056876
0.074584,0.056793,0.071457,0.210656,0.106979,0.043514,0.111457,0.050872,0.273687
0.430175,0.016702,0.029518,0.072401,0.097155,0.082729,0.014158,0.168481,0.088682
