0.023356,0.160741,0.267813,0.017332,0.360910,0.045519,0.066381,0.016544,0.041404
0.277661,0.071968,0.012970,0.301850,0.028033,0.062950,0.186196,0.045734,0.012638
0.020177,0.011169,0.019611,0.012587,0.331981,0.186199,0.213493,0.033923,0.170860
0.046664,0.049339,0.250760,0.053280,0.057801,0.021793,0.276867,0.082969,0.160527
0.007462,0.321433,0.085397,0.069001,0.095260,0.020181,0.034966,0.055695,0.310606
0.022296,0.180447,0.165789,0.132176,0.017680,0.167834,0.020445,0.034780,0.258554
0.160451,0.050450,0.025866,0.164534,0.022680,0.048771,0.116608,0.036613,0.374027
0.361735,0.082983,0.010124,0.037446,0.152222,0.049028,0.013996,0.211166,0.081299
0.319036,0.003265,0.256997,0.058400,0.030669,0.023252,0.243602,0.009004,0.055773
0.222404,0.276873,0.027125,0.226587,0.048876,0.001444,0.130378,0.005494,0.060819
0.111806,0.164003,0.380408,0.137879,0.041032,0.008376,0.000796,0.023445,0.132255
0.015850,0.015825,0.429119,0.046059,0.009508,0.053732,0.026341,0.077549,0.326017
0.046502,0.079507,0.042231,0.021392,0.062919,0.141661,0.168657,0.040218,0.396914
0.140183,0.048258,0.202867,0.039041,0.310563,0.206411,0.022010,0.015810,0.014857
0.250609,0.068323,0.120140,0.272916,0.150005,0.012295,0.042826,0.046352,0.036535
0.022496,0.030023,0.447130,0.039929,0.104647,0.029012,0.103255,0.153176,0.070332
0.058433,0.035994,0.028651,0.184512,0.035821,0.017485,0.310794,0.055408,0.272901
0.062755,0.060417,0.029377,0.108855,0.019066,0.015732,0.087407,0.025863,0.590527
0.325634,0.057947,0.107716,0.026789,0.023161,0.066839,0.130861,0.240485,0.020569
0.094849,0.098379,0.052684,0.230949,0.112006,0.068995,0.198370,0.075841,0.067927
0.079869,0.046883,0.055476,0.152970,0.056231,0.040908,0.276592,0.240583,0.050488
0.235920,0.063332,0.167801,0.047405,0.189098,0.024913,0.133707,0.031684,0.106139
0.306288,0.015561,0.025201,0.106065,0.325934,0.041461,0.034002,0.112972,0.032514
0.149179,0.036366,0.027474,0.155212,0.190517,0.304533,0.045028,0.077649,0.014040
0.090297,0.044430,0.191610,0.156440,0.227496,0.045194,0.077813,0.104693,0.062028
0.038747,0.215286,0.044728,0.228732,0.076982,0.028192,0.055677,0.086990,0.224665
0.111309,0.054059,0.249320,0.022869,0.097141,0.051740,0.111756,0.035851,0.265955
0.095773,0.063686,0.048082,0.048544,0.305545,0.066484,0.034630,0.261425,0.075831
0.117924,0.036315,0.062460,0.041334,0.141152,0.175302,0.178846,0.232628,0.014040
0.152364,0.067699,0.058957,0.049084,0.051277,0.098336,0.297066,0.075018,0.150199
0.206220,0.155828,0.046455,0.038082,0.100438,0.072427,0.044028,0.069254,0.267268
0.030149,0.012391,0.056257,0.301634,0.077835,0.111835,0.116690,0.007792,0.285417
0.145818,0.072826,0.031102,0.235014,0.076526,0.089825,0.056188,0.250024,0.042676
0.030897,0.042323,0.042252,0.110599,0.234011,0.100889,0.317392,0.042128,0.079508
0.065837,0.358168,0.121724,0.235415,0.035221,0.024756,0.049401,0.048538,0.060940
0.238252,0.198382,0.057141,0.079455,0.065985,0.094154,0.099475,0.103018,0.064138
0.050356,0.079926,0.110816,0.403451,0.108428,0.053032,0.090088,0.061633,0.042270
0.047627,0.443532,0.056773,0.036615,0.066251,0.060713,0.101203,0.151108,0.036178
0.093119,0.070909,0.071849,0.081492,0.068378,0.064554,0.080273,0.362967,0.106459
0.041753,0.239375,0.096292,0.062116,0.099329,0.089876,0.212668,0.117702,0.040890
0.112895,0.297421,0.037952,0.059335,0.116500,0.201134,0.047026,0.062141,0.065595
0.016439,0.059343,0.030055,0.347435,0.280813,0.085425,0.033054,0.028110,0.119325
0.054139,0.093120,0.301484,0.026969,0.088079,0.183356,0.069667,0.091278,0.091909
0.495288,0.049486,0.064864,0.044270,0.118091,0.063736,0.055729,0.057386,0.051150
0.047614,0.086464,0.073689,0.171215,0.049720,0.262834,0.109266,0.107311,0.091886
0.066281,0.064775,0.091418,0.027013,0.061103,0.436908,0.056110,0.140873,0.055520
0.030014,0.034041,0.059772,0.062154,0.125406,0.125682,0.099167,0.200447,0.263317
0.046378,0.080003,0.288446,0.058158,0.057586,0.063794,0.040787,0.293721,0.071126
0.196954,0.073643,0.244096,0.135957,0.037357,0.079644,0.090990,0.086543,0.054816
0.074095,0.087865,0.069346,0.072169,0.308001,0.071949,0.093017,0.045679,0.177880
